ts_ms,event_id,period,display_clock,home_team,home_score,away_team,away_score,home_score_delta,away_score_delta,game_state,event_type
1781867604228,760445,0,0',SCO,0,MAR,0,0,0,pre,start
1781867610753,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867640114,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867670050,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867700393,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867730350,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867760515,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867790019,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867791055,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867820271,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867850227,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867880188,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867910075,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867941030,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781867970941,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868000829,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868030762,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868060624,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868090503,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868120430,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868150603,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868180379,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868210352,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868240603,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868271025,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868300251,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868330419,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868360231,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868390203,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868420052,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868421083,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868450027,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868451060,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868480925,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868510888,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868540855,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868570830,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868600773,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868630897,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868660986,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868690941,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868720052,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868750229,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868780199,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868810309,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868840257,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868870184,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868900034,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868901060,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868930304,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868960633,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781868990138,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869020083,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869050864,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869080797,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869110711,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869140599,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869170544,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869200568,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869230527,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869260480,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869290482,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869320464,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869350599,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869380672,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869410702,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869440740,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869470777,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869500694,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869530511,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869560599,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869590384,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869620249,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869650156,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869680056,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869681080,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869711014,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869740777,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869770700,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869800860,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869830163,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869860020,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869861074,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869890015,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869891040,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869920994,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869950243,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781869980446,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870010352,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870040223,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870070024,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870071058,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870100933,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870130706,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870160543,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870190732,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870220833,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870250041,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870251065,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870281014,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870310217,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870340083,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870370213,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870400560,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870430955,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870460286,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870490594,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870520565,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870550764,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870580676,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870610807,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870640099,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870670130,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870700292,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870730353,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870760464,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870790546,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870820680,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870850756,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870880740,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870910923,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870940971,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781870970526,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871000628,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871030913,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871060999,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871090925,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871120272,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871150726,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871180975,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871210902,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871240817,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871270723,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871300525,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871330385,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871360285,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871390547,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871420740,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871450613,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871480725,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871510711,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871540734,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871571011,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871600008,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871601081,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871630185,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871660236,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871690422,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871720541,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871750711,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871781002,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871810084,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871840320,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871871072,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871900822,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871930123,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871960139,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781871990419,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872020626,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872050600,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872080873,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872110772,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872140973,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872170241,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872200405,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872230656,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872260145,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872290007,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872291040,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872320454,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872350230,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872380372,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872410275,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872440275,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872470689,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872500237,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872530502,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872560672,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872590831,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872620305,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872650213,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872680519,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872710147,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872740464,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872770957,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872800280,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872830288,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872860382,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872890542,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872920684,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872950051,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872951079,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781872981004,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873010306,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873040675,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873070976,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873101018,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873130503,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873160797,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873190867,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873220335,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873250748,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873280781,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873311003,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873340136,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873370485,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873400843,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873430188,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873460391,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873490825,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873520204,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873550531,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873580829,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873610008,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873611034,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873640834,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873670622,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873700954,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873730992,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873760252,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873790569,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873820657,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873850453,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873880433,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873910994,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873941009,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781873970405,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874000431,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874030560,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874060830,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874090218,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874120690,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874150839,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874180917,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874210066,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874240018,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874241058,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874270083,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874300220,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874330442,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874360852,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874390151,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874420348,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874450427,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874480316,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874510321,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874540400,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874570333,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874600273,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874630715,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874660923,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874690296,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874720716,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874750105,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874780385,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874810634,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874840881,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874870150,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874900461,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874930697,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874960794,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781874990322,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875020744,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875050654,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875080620,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875110818,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875140794,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875170180,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875200347,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875230195,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875260544,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875290948,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875320216,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875350687,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875380755,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875410603,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875440792,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875470994,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875500608,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875530874,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875560068,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875590444,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875620784,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875650126,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875680523,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875710734,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875740012,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875741048,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875770411,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875800897,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875830409,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875860646,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875890959,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875920354,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875950758,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781875980962,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876010330,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876040558,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876070949,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876100119,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876130848,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876161037,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876190189,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876220585,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876250998,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876280506,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876310937,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876340296,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876370654,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876400943,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876430364,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876460558,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876490815,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876520116,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876550402,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876580742,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876610198,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876640225,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876670588,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876700873,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876730220,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
1781876760368,760445,0,0',SCO,0,MAR,0,0,0,pre,heartbeat
