asset_id,condition_id,outcome,question,end_date,active,taker_fee_bps
88220904192980552405521004782581261913522840955093249855785247406885451185053,0xb47959475696c12c99e65a4a672c061e0bdda03bb0e8d358fc896220954cfeaf,NO,United States vs. Australia: O/U 5.5,2026-06-19,0,10000000
61176523742034019682716700429806977254348209307464763363752939279692405127625,0x6c97fa5721239efeab68e43ab9a54a78ddc0722ee51e565ccd76d82659c3bc2b,YES,Scotland vs. Morocco: Both Teams to Score,2026-06-19,0,10000000
71647651746017251925633530334655599957279034293672019723794705186517071585543,0x4376ba6a6fbb72008d510cc8d890980aa17b37565687c6aeb66bc9833309e34d,YES,Scotland vs. Morocco: Scotland O/U 0.5,2026-06-19,0,10000000
63815342680900457140101524226963522918858568109476160787175105862948105758727,0xdc69b1161dafc14363003b12cca65a50fc850f1cc62df21c25bc6a229c74244c,YES,United States vs. Australia: O/U 7.5,2026-06-19,0,10000000
44760462421081474757730865793788265169965098612318191752467227028523155284729,0x8dddfa7630c36947f313f0d7d192f0f5d9d6430daa9fd3a5f58026dedfd46aad,YES,United States vs. Australia: O/U 10.5 Total Corners,2026-06-19,0,10000000
79196660270556798264588453256534676159649836901208309167154629930593118212617,0x8a9ea8db56d753cba283cd811be520a8599bb3bc4508bdab619fc2aa5f9e88b0,NO,Brazil vs. Haiti: Neither team to score first?,2026-06-20,0,10000000
87389532618161077077775803418928448000201366926143669906238476132134310110840,0xafd284c524186c6bd0a294c68f386bfb2cc4f694618ee865a3dced19693a6293,YES,Brazil vs. Haiti: Brazil O/U 1.5,2026-06-20,0,10000000
71068727136083395688128402955607022942502219797389080943012862055085205154302,0xafd284c524186c6bd0a294c68f386bfb2cc4f694618ee865a3dced19693a6293,NO,Brazil vs. Haiti: Brazil O/U 1.5,2026-06-20,0,10000000
105442865557381699521039107236992484154193885418509607688079342435712982402824,0x74d441db5a1bef646557c5e7bba4de5ea552546308d9ce739c736d8053e72557,YES,Scotland vs. Morocco: Scotland O/U 1.5,2026-06-19,0,10000000
86156771329853570101735929522238906624626731338097101610622645463197794390707,0x39cf6a848b82ce949b5dfb35758bc2419baea8542ccbc5a2f5bd52d5dae4138e,NO,Türkiye vs. Paraguay: Türkiye O/U 2.5,2026-06-20,1,10000000
22474319933726888126445143183289576564089486211424127265160118675782294753135,0x67f6be2632e15a0420b4a7f1867398b8be4d757173a2d6128b9299a2d8b771a0,YES,Türkiye vs. Paraguay: Türkiye O/U 0.5,2026-06-20,1,10000000
65734478112468462288826349039919982544607718730739032165328363187757288425110,0x4f9730fc10a8c209173129ef5bfc91ae76242037ca0d9777623f9f47e67c7202,YES,Türkiye vs. Paraguay: Paraguay O/U 0.5,2026-06-20,1,10000000
28882649208479664288142772878560681162408281492392388281039867307687735742846,0xbc2caa56ce87821dfaff13470465afbf442c79f641726585722841eac93eb5a6,YES,United States vs. Australia: United States O/U 1.5,2026-06-19,0,10000000
1322346939445077427498536450474251860365816341410699367157334586676679042853,0xc913f8c92593fca7bd21069ae301bbb0efe9cb832815773bde0e8868de7d7744,YES,United States vs. Australia: O/U 7.5 Total Corners,2026-06-19,0,10000000
107868025826724333376203604614544560562873404111038347785262922356245772014797,0xb9275e5de263eb01555279db80db363cb631912b944878805bfb1e9062b7298c,YES,Scotland vs. Morocco: O/U 1.5,2026-06-19,0,10000000
17831997026345984651210531021426408590558513603432741774267247368357584255411,0x7fb3cc9197a92467434b19106c06d641595c4c9a9ccb6a610fb760794d5f8f3d,NO,Brazil vs. Haiti: O/U 8.5,2026-06-20,0,10000000
65781021703815514740567968160363286035293769883043533173743081836972203889992,0x0ef65ebd3f36458137a314bf18e316a8323d033b58f674153abf5c1da97a8eb0,NO,United States vs. Australia: Neither team to score first?,2026-06-19,0,10000000
48719061954955443470401843945935976094194867618487386852500499081854679748069,0x227e39491eefa64d2ce6776f4b182ca2247e34c9771d0e565d7297c72fcfbc79,YES,Scotland vs. Morocco: O/U 5.5,2026-06-19,0,10000000
111472612621115731970209586843214791780675867284098676618855929108919425002576,0x667fcdc81f83eb830cdde30c61e1a57606bc144f86cea92cc37dc1cde99f8de4,NO,Brazil vs. Haiti: O/U 8.5 Total Corners,2026-06-20,0,10000000
99426555204237350248209092588617575508356689282047252986842885610333067363529,0xe82c35bb8aa04a7d77a9293b3ce06da1fc400ceb4faed6aa1afd728e2a503648,NO,United States vs. Australia: O/U 6.5 Total Corners,2026-06-19,0,10000000
36038597916411531866080602425400107689720729575753286652056932997983942014137,0xa70fe9df0be74e350f2dadacca6f73926b10fe803bdf2dd2e2c46abfbf9492f3,YES,Türkiye vs. Paraguay: Türkiye O/U 4.5 Corners,2026-06-20,1,10000000
50370665823090886327748716578832347335292414948816525690866665345269991926891,0x39cf6a848b82ce949b5dfb35758bc2419baea8542ccbc5a2f5bd52d5dae4138e,YES,Türkiye vs. Paraguay: Türkiye O/U 2.5,2026-06-20,1,10000000
33495713268688179939767776462643415787897493099308473243228151098131030780882,0x959c79d9ff310b46dec3e402f4e71e80a23d8c7a5228c41946900eab085a0d85,YES,United States vs. Australia: O/U 3.5,2026-06-19,0,10000000
110857981972711009562852736732584803634244953993140340124565009540595335592460,0x6cc53d624f4831c0dd54087e70ee036590f7504ecd991094f0f36a591f4c9e3e,YES,United States vs. Australia: O/U 4.5,2026-06-19,0,10000000
69056418046279715452506291607823612534319441349993479113858278868091429993613,0x8143fad941c82f90679e15c8fb7b9c1c920fb30aa3996333d108f63091d2da97,NO,United States vs. Australia: O/U 9.5 Total Corners,2026-06-19,0,10000000
55648260248215228878822731082722724855046741156668311625618151199429994557014,0x9a405a09ebeff5dd1b8a3b128f02824bbf849cb5b3bbca39c410dc7f85832d53,NO,Brazil vs. Haiti: O/U 4.5,2026-06-20,0,10000000
17667553418952414421948759415346713831488328999655875423481718827533754943583,0x3abf580851cb45e4edb313fb44d43239ec4d6ef3ad90fd5a46546ab81a11dd80,YES,Brazil vs. Haiti: O/U 2.5,2026-06-20,0,10000000
31362110189785655492879484905318091733626340819946923806178800692420076282983,0xd9eb62ff052029b8eebd6686fd6dd39a271830690dc8bcab47148ccdf008a99d,NO,Scotland vs. Morocco: O/U 6.5,2026-06-19,0,10000000
58462717630330246231249892864819270253259124275783789400353547113206306612289,0x86f5fb1d04d926a87921e04ee7f8e57e0e2d2ca00c28a49ea39b99417794e952,NO,Türkiye vs. Paraguay: O/U 5.5,2026-06-20,1,10000000
76540557694995010825604999078063120707157180634839871583470781261266544096704,0x8e04a2d36130e374d38f91b2eb5c564d7d51f856e7bd28e69d7e60ec6ea5634f,NO,Brazil vs. Haiti: O/U 12.5 Total Corners,2026-06-20,0,10000000
77918098164671047381692253369746169731749647114644807359280530136689725614338,0xbfe2628ebcbaaf420c7149a42718ec59e7f730d7bd7ea33b0fb066d9abcb31b3,NO,United States vs. Australia: Australia O/U 2.5,2026-06-19,0,10000000
91038647343805119758777396192402445247233155096380211081462028178683660564991,0xdc112ac375b3af1ee7c9c1d8d9a160cdbaff2c24ad865a4837c340d8d36fa441,NO,Brazil vs. Haiti: Draw at halftime?,2026-06-20,0,10000000
28263134037629882202514156295519023585645789286172777415298982653921139848227,0xd4428eeec7a90f36bb5a7322d1d8db882388cc1698eecab65bd3d541110fa2a6,NO,Türkiye vs. Paraguay: O/U 0.5,2026-06-20,1,10000000
37707166283991528055156619598131266373312878102085112728386012194125337518027,0x807154f7609db2c7585d9e1325b383721e923a6e199c6bdbdf3d8a9698db9029,YES,Türkiye vs. Paraguay: O/U 7.5 Total Corners,2026-06-20,1,10000000
106514871007416882826221546819827495980267614409344687166122272011573088592058,0x34d34d23fa1b2203b2cd7019455f1c33b00e10a2c0501ce66da54bfa7377eb8a,NO,Scotland vs. Morocco: O/U 7.5 Total Corners,2026-06-19,0,10000000
51275739543115729363575008935610648457407377485218550857283186008308911863823,0xf01a2eef10431aff7fbbf46269948e33eb7206a6e4a1af53a2450d73ccecb244,NO,United States vs. Australia: Australia O/U 2.5 Corners,2026-06-19,0,10000000
29635915323313094722084382373849727992347396440470606145428274869465116312842,0x96ffdc3baf35bef85b49f81a00472b5764c7380d16ec761cc4fdcf1a050709f7,NO,Brazil vs. Haiti: Brazil O/U 0.5,2026-06-20,0,10000000
109610718601230553657875144118434076412917807155339738128040265547886996377053,0xe8da2552ac8ebe5812713ba1e195ffb17a1c372b6e529e831cc6db24f315cb4d,YES,Scotland vs. Morocco: Scotland O/U 3.5 Corners,2026-06-19,0,10000000
50057182630095728844179017563537698085118492174175576604153139825617439423177,0x3ab481227c9cb3f23e3f489ba1ed231a3feb464df8d39900b6f9994e167cad92,YES,United States vs. Australia: Second half draw?,2026-06-19,0,10000000
38086271722905408703429078777549840295432966389085805231342603777156109683931,0xa5c0641f44602aa4fb0553481f630f697542a4798192ad84e8673e7815c768c4,NO,Brazil vs. Haiti: Haiti O/U 2.5 Corners,2026-06-20,0,10000000
11927676458621826212173356689121647021171322353368382049715183923844846906343,0xd1d816fab313291b9a0f0558314d2198cacc9a326428e03ebef37dd37085308e,NO,Türkiye vs. Paraguay: Türkiye 1st Half O/U 0.5,2026-06-20,1,10000000
1572512835565317547970833125214496320014501056107180518478148007560418245881,0xc67e78d9515ea4100e43ea9f861fde9b068c7fc3f1395d26699c433206f9aabf,NO,United States vs. Australia: O/U 2.5,2026-06-19,0,10000000
9511741379613634607358650599482867996934034849013340062843147293282652877064,0x5e6b685211bb1141b9f71539d29a6f60d681efb841668443c1c9eeacf1be73c7,NO,Brazil vs. Haiti: Both Teams to Score,2026-06-20,0,10000000
56962091170811384204644854397871261460667270426029393405840257121021140483809,0xc913f8c92593fca7bd21069ae301bbb0efe9cb832815773bde0e8868de7d7744,NO,United States vs. Australia: O/U 7.5 Total Corners,2026-06-19,0,10000000
1847035021647677925835421650544019425806769055092993341369853851696102091647,0x184c20e0072983063a7bfded6f8147b5f6c3f919cb41e70fd77d9540d99dc424,YES,Türkiye vs. Paraguay: 1st Half O/U 0.5,2026-06-20,1,10000000
62724632466395659503999767083761060803103099441990520615879875063869229005477,0xb91fd8a9087220e91e72419db83f7481d9e0ca794db364e01bafa26388ab0944,NO,Scotland vs. Morocco: O/U 4.5,2026-06-19,0,10000000
8069174765625826725000319665640671137608938880797268646753679665162136661763,0xd3911cf2750017788b8a2d545d1a000d0c2258a33d8b032fe0a9ffb2656af55a,NO,Scotland vs. Morocco: Morocco O/U 1.5,2026-06-19,0,10000000
84946756913327052136608207509640137373647106809521123906644329811661049914407,0xad7dc21f5b42967bdd510a1e1fcb36f8f1674db5cdbee6164a636f49b3c38723,YES,United States vs. Australia: Both Teams to Score in First Half,2026-06-19,0,10000000
114357618633592255054914049765975423668187102438713783714964776943877886787588,0x8bb22c2efff034cec90642b8ba887935741f58d1b9dcc37fb693bdefe9cc7347,YES,Brazil vs. Haiti: O/U 7.5,2026-06-20,0,10000000
99092602246869752792040450681586444790824300095100874317023203481244785671747,0x251cf7139459b536144810f2bafa0a05719f62b8c90cb64148a064db35192b77,NO,United States vs. Australia: Australia O/U 1.5,2026-06-19,0,10000000
62615004360301163906706582188034311729208423004579403397101379133737771436586,0x1d91c2f193a85c62657df5ca4828b599f45cf117cebfaa8c74297dd11e0a9f52,YES,Brazil vs. Haiti: Brazil O/U 2.5,2026-06-20,0,10000000
101336772787006048466782065745692717573891886404635945701903611038857241922961,0x2c56a3cfb946315414917ddc50f6ed85478248a4d5f3c28fde5acff489a2bdfc,NO,United States vs. Australia: 1st Half O/U 1.5,2026-06-19,0,10000000
89868186131833294193975962636040012117325958329441350807442570994878088899485,0xb5c6b57d0648ee811c06427ff29ddd931d4ea03778d71adce2265162b2867bd7,YES,Brazil vs. Haiti: O/U 0.5,2026-06-20,0,10000000
50611178447777554840291027923731764353363451056680924539059116322154832923408,0xbfe2628ebcbaaf420c7149a42718ec59e7f730d7bd7ea33b0fb066d9abcb31b3,YES,United States vs. Australia: Australia O/U 2.5,2026-06-19,0,10000000
27223890417054503394141997331254986950326362899367548995953830522767130475500,0x9d289dc13884c36816f5431abc88f13da633dbda7252ee49841707fd230c51d3,NO,Scotland vs. Morocco: Draw at halftime?,2026-06-19,0,10000000
51143615965458139192720420661899006600087182388958971735161848927709526737278,0xd1ceca466edc318ffac9931027d2c100af0b0ff03d5c99dc0330756659c92fca,NO,United States vs. Australia: O/U 11.5 Total Corners,2026-06-19,0,10000000
97193850661458551964397254582518317198400217708008279429846200124671040662563,0xf6392ced508f209656aa09425f9b2b18a01b9b522ccc014fcf58d52fa06ef20c,YES,Scotland vs. Morocco: Both Teams to Score in First Half,2026-06-19,0,10000000
44823908071443371123817267240496577425811297972527888174606220358810580408032,0x6d2ec1a7454f8a94e4d291af138e474041ed49d1419fbe14ab7e583362dc4e27,NO,United States vs. Australia: United States O/U 5.5 Corners,2026-06-19,0,10000000
12732476156729199590580367531829857716393589756574246863415929140159781568733,0x611378763b8bd56a7343d95dc02163c67a84b95fc8b194532a042470efe8e0af,NO,United States vs. Australia: 2nd Half O/U 2.5,2026-06-19,0,10000000
16607972594692749389238623039375506255586843533679421426325977288279144008791,0xe9297421cac7c2d4442aafe909c38fcb0c019df872b408c4cd951e377b5da8ff,YES,United States vs. Australia: Australia O/U 3.5 Corners,2026-06-19,0,10000000
39645419420718294581008534963142183261612393806471126365589993228399305966266,0xc3631883eb8731304462470666aa26c28f1567186e8c866160a0068baf91ee10,YES,Türkiye vs. Paraguay: O/U 7.5,2026-06-20,1,10000000
54127795077951557933229088532291955935165592427984573014000294176919663645422,0xb0376135438501bca413f3168d1a5f7d198b1f16a5ee058589546b717646420d,YES,Brazil vs. Haiti: Haiti O/U 2.5,2026-06-20,0,10000000
105638327430349039332269043910857920842021533048823162843186163355170846964791,0xd414a4bdb4c86f835fb31e432ab3ea15e374fe7f39b6b0a224c7a521378967ea,NO,Will Brazil vs. Haiti end in a draw?,2026-06-20,0,10000000
13667304945725554183260178787709434136758434228059513314240083438464704592394,0x3112fac8d20d1ab49fa9151c7f0a304d91dc5f180f49ee373327ef85ec5c2c2b,YES,Türkiye vs. Paraguay: O/U 2.5,2026-06-20,1,10000000
38579509665211979204729140103965253429205386083742603848907491292991162752412,0xac4a3ec488eb710bace609cb7e8e817d6c0c7f1616fb557b1f163ab4363c167a,YES,United States vs. Australia: United States O/U 0.5,2026-06-19,0,10000000
37508602594906341943787960227556295975162838639310830337965477856155524411504,0x8bb22c2efff034cec90642b8ba887935741f58d1b9dcc37fb693bdefe9cc7347,NO,Brazil vs. Haiti: O/U 7.5,2026-06-20,0,10000000
41899161986159182912082141907280567633826060534865598044712045238658922567786,0x4376ba6a6fbb72008d510cc8d890980aa17b37565687c6aeb66bc9833309e34d,NO,Scotland vs. Morocco: Scotland O/U 0.5,2026-06-19,0,10000000
36999279975637824786373114496144475063795301090133838979114615413334043134036,0xb45645188f311ecc46f8cdb80b02c29a345d4933cf6b73664b09d3131a2d16d9,YES,Türkiye vs. Paraguay: O/U 1.5,2026-06-20,1,10000000
78142765414170772085605236847243352261477724233368945207195438213792754035945,0xcd50c189acd4962542bc78f40dbf990e194eee05728282a6f1769c1a2125326c,YES,Brazil vs. Haiti: O/U 11.5 Total Corners,2026-06-20,0,10000000
84809980604242186931110917149817755687416081587662959933787381476513365178593,0x74ddb324bc2a4d8ee9da894f6317d11412119da68f173f5cafffcba04ea3fcde,NO,Scotland vs. Morocco: O/U 10.5 Total Corners,2026-06-19,0,10000000
14408903972775620719400554695393382368663908479226448331678555513099433643448,0x7b89625e13de90c5b1b801db197b30ceee0c7ae9a4f5001ec845cdd3c8984ee8,YES,Brazil vs. Haiti: Brazil 1st Half O/U 1.5,2026-06-20,0,10000000
97324206154318680757266048268160727146160097528669417708734088193659689463900,0x34d34d23fa1b2203b2cd7019455f1c33b00e10a2c0501ce66da54bfa7377eb8a,YES,Scotland vs. Morocco: O/U 7.5 Total Corners,2026-06-19,0,10000000
19759335382731065098337344487604654185608434101281222973116224728993962139060,0x1b9e1752b41567a10622cf4dfcfb65c8c10f6b2d792d456bc3ad8cbc7ca38cb9,YES,United States vs. Australia: United States 1st Half O/U 1.5,2026-06-19,0,10000000
78088637841858733175355059336387749199952440586618408927058840108948927801103,0xfb5b883a8a96b497ef6a96184b0a31864a1bfe6b21822984503602356eb7c275,YES,Scotland vs. Morocco: Morocco 1st Half O/U 0.5,2026-06-19,0,10000000
84084510157517857066371681651975016451486135856173971998854508308163918989800,0xc10912b7309f5dc71a565bdcc5a39f65620d7b4a5981d13b2fa5c6b816200a99,YES,Scotland vs. Morocco: Morocco O/U 2.5,2026-06-19,0,10000000
31017464672061834376479631955088734594661600683523954640652848562130466929805,0x00e47ce131fa3299fc38386392675f3bddbf8fa3cafb36658f9fd70b3eec0bdb,NO,Türkiye vs. Paraguay: O/U 12.5 Total Corners,2026-06-20,1,10000000
94239369393725896078044399837085427613736088610379402521782944144914912163552,0xb47959475696c12c99e65a4a672c061e0bdda03bb0e8d358fc896220954cfeaf,YES,United States vs. Australia: O/U 5.5,2026-06-19,0,10000000
84365988166827185963698089974055256370708466372999662274996540491995082013185,0xb1a0254ee2dfe4fc6bb05e521cd068d463245f3763cac6ed3c464d6499a8cc07,NO,Will Türkiye vs. Paraguay end in a draw?,2026-06-20,1,10000000
62514498544453084374372353790015079663997399526412935866127342300053550018727,0x9a405a09ebeff5dd1b8a3b128f02824bbf849cb5b3bbca39c410dc7f85832d53,YES,Brazil vs. Haiti: O/U 4.5,2026-06-20,0,10000000
20422399630431627519287049078321410370817240150035082876345518270965610366978,0x7fb3cc9197a92467434b19106c06d641595c4c9a9ccb6a610fb760794d5f8f3d,YES,Brazil vs. Haiti: O/U 8.5,2026-06-20,0,10000000
22607207106426547044749184433384225599610915857328593186487185513769036475727,0xad7dc21f5b42967bdd510a1e1fcb36f8f1674db5cdbee6164a636f49b3c38723,NO,United States vs. Australia: Both Teams to Score in First Half,2026-06-19,0,10000000
3095380011153678841693862797417783033911060151848122982231025921789309857950,0x3a2006e268eb923beaecccc38fa41a3abe42ba9bf21a545e21af8c5a3ca087af,NO,Türkiye vs. Paraguay: O/U 3.5,2026-06-20,1,10000000
67118129956001053604948200408543366385243454049280178241161376941324342437309,0x7a671fa884bd2abb2f1626e879d58eb864b8fd7448b56a6093005f3e1d8b467f,NO,United States vs. Australia: O/U 6.5,2026-06-19,0,10000000
63661198369656403617009046144219114533432135635045134660704152809067101187263,0x52f53305f69cd096ea39caa5fe926c9e1f3e80ab0088d6fb45136ad5bd63d227,YES,United States vs. Australia: O/U 8.5,2026-06-19,0,10000000
